library,tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_std
pandas,mean,0.0983275,0.102264,0.010473067801110937,0.0147813,0.014787999999999999,0.000108877147893088,0.0017810583114623402,6.04289645354274e-05
pandas,min,0.06860350000000001,0.063752,0.022315077714157507,0.0139719,0.014703,0.0016123159636580748,0.00168344974517818,6.26712359674737e-05
pandas,max,0.060632200000000004,0.053557999999999995,0.013301255202256498,0.013116800000000001,0.014757,0.0028689678283312973,0.00166423320770259,4.87598281067126e-05
pandas,unique,0.1033016,0.1034235,0.0026412478195815773,0.0147812,0.014787000000000002,6.329261849185554e-05,0.00199780464172357,4.545169504096987e-05
vaex,load_csv,5.7333044,5.4273545,0.8223326496107413,0.6904518000000001,0.6857225,0.01825470314923434,0.08425259590148922,0.0018408917662160586
vaex,load_json,27.2909518,25.736414,5.334445217338451,2.9721922,2.7852885,0.598099584733141,0.3224403142929077,0.05614516112642191
vaex,load_hdf,1.311351,1.307065,0.050617262292621076,0.187794,0.191005,0.006986180680457669,0.024744298723008845,0.0009289457256506928
vaex,save_csv,13.120590000000002,12.935269,0.6694354669938946,1.5009114999999997,1.4740475,0.08015524736860476,0.1751934289932251,0.008399174421876487
vaex,save_json,9.3185187,8.913978499999999,1.1221853948833798,1.2079962000000002,1.174918,0.0974138123058304,0.13402462005615232,0.007867416716232825
vaex,save_hdf,20.8368973,20.004282500000002,3.0934651590205107,2.5600294999999997,2.475387,0.25221159018977607,0.3229268312454224,0.027437685191435707
vaex,isna,0.16257290000000002,0.15631050000000002,0.016460075634023606,0.0232957,0.022468,0.002388525163266143,0.00329284667968746,0.00038541090392672306
vaex,dropna,0.9757239999999999,0.968595,0.07938097823786253,0.13925110000000002,0.137738,0.011511374610937358,0.01830646991729732,0.0014637153002467365
vaex,fillna,1.4420863000000002,1.4255025,0.04995234574861211,0.20483350000000003,0.2029695,0.009254052904898842,0.02682659626007076,0.0012216706364183228
vaex,replace,0.15933159999999996,0.104675,0.13962222850503106,0.015510999999999997,0.0148185,0.0016385860435821555,0.0025185585021972,0.00010756675487436482
vaex,drop,0.1674434,0.15673749999999997,0.03437663193766629,0.0259551,0.022476,0.005537027069345667,0.0034143686294555104,0.00012907275444117358
vaex,groupby,4.0017901,3.3739835,2.050873928594043,0.6407995,0.5552605,0.284900713870737,0.06417729854583734,0.032843115648507205
vaex,concat_dataframes,0.2215143,0.21051,0.030364664807963876,0.030909100000000002,0.030156,0.002543928696153081,0.0042919635772704495,0.00029323804836493036
vaex,sort,0.4607653,0.34823499999999996,0.2372266966778355,0.045106099999999996,0.0422585,0.008363352829125677,0.00607130527496333,0.0008150937220150497
vaex,merge,0.583275,0.48123,0.18198753254122782,0.0753905,0.0740445,0.007561934338808057,0.01003792285919185,0.0009626788866787946
vaex,count,0.9426856000000001,0.9183325,0.09247980289194678,0.1355624,0.1299965,0.013821017483046127,0.017775416374206498,0.0016878027515536628
vaex,sum,1.1382846,1.0874905,0.11325275962808934,0.1584345,0.1531835,0.017828177891877912,0.02089021205902096,0.001954270525368673
vaex,mean,1.3490810999999998,1.3023954999999998,0.11674004970155794,0.1917457,0.183699,0.018596585200574382,0.025256609916686962,0.002249526322705464
vaex,min,1.2972193,1.2391935,0.14055110779281987,0.1762162,0.175965,0.011591953883812874,0.02331604957580562,0.001505969927696576
vaex,max,1.2713836,1.2430085000000002,0.0968845500447712,0.1781884,0.17620999999999998,0.01091596320583352,0.023387384414672786,0.001514438333508605
vaex,unique,1.6644368,1.642177,0.0926661652130317,0.2351195,0.2309235,0.011913192680106098,0.03073642253875729,0.0017000767738203349
