timestamp,tag,duration,package,dram
1673181309.77425,load_csv,6.41758322715759,627477337,56960431
1673181346.22328,load_json,78.4871828556061,7592512729,702756296
1673181454.74454,load_hdf,2.25177502632141,208833693,21661786
1673181487.02762,save_csv,16.5446634292603,1624070001,130533372
1673181533.60374,save_json,15.5933071242438,1519583695,141282963
1673181579.29301,save_hdf,2.10526919364929,200121131,20877492
1673181647.36161,isna,0.003167152404785,154114,22523
1673181677.39629,dropna,0.351128101348877,29838424,3458734
1673181707.77871,fillna,0.318287849426269,26544793,3076875
1673181738.12824,replace,0.008711338043213,458312,82972
1673181779.12674,drop,0.615097761154175,54554731,5809334
1673181809.77566,groupby,0.00205135345459,106507,14780
1673181869.95956,concat_dataframes,0.282672855589125,23823100,2733491
1673181900.63475,sort,1.3733913898468,126437359,13274112
1673181932.04192,merge,2.41398859024048,232154862,24084465
1673182000.12391,count,0.144227981567383,10246617,1377674
1673182030.29945,sum,0.004484891891479,216674,33599
1673182060.33557,mean,0.006786108016968,352722,56288
1673182090.3738,min,0.004167795181274,217834,33981
1673182120.4094,max,0.0042884349823,214111,34196
1673182150.44513,unique,0.023650407791138,1241025,175598
1673182180.50006,load_csv,5.40543389320374,529355151,46765659
1673182215.93927,load_json,77.9990282058716,7542473307,701208777
1673182323.96982,load_hdf,2.87834596633911,266638173,27902028
1673182356.88211,save_csv,16.3095541000366,1600381645,127619855
1673182403.22305,save_json,15.662899017334,1534557473,141612500
1673182448.91734,save_hdf,1.96930742263794,186615672,19482943
1673182516.45947,isna,0.002805709838867,125794,22996
1673182546.49378,dropna,0.688563585281372,61722559,6545829
1673182577.21599,fillna,0.62906551361084,55886392,5978046
1673182607.87874,replace,0.008394241333008,437926,73333
1673182648.70496,drop,0.571461915969849,50485772,5407800
1673182679.31014,groupby,0.002116680145264,106018,14902
1673182739.45647,concat_dataframes,0.285433053970337,24172790,2757933
1673182769.77313,sort,0.949079036712646,87156149,9572981
1673182800.74749,merge,2.35672569274902,226577483,23637092
1673182868.42461,count,0.145878314971924,10164281,1400745
1673182898.60183,sum,0.004362344741821,206177,33752
1673182928.63782,mean,0.006743192672729,379209,57022
1673182958.67602,min,0.003843545913696,190735,26331
1673182988.71128,max,0.004101753234863,214538,34348
1673183018.7468,unique,0.025523900985718,1346310,190791
1673183048.80364,load_csv,5.58423185348511,545690985,48530774
1673183084.41919,load_json,77.487425327301,7501647057,692416769
1673183191.94025,load_hdf,2.22261953353882,206135703,21432210
1673183224.19423,save_csv,16.4370028972626,1617604806,128629516
1673183270.66262,save_json,15.6035895347595,1529496695,140918676
1673183316.29771,save_hdf,1.91239547729492,178098239,18896678
1673183384.02609,isna,0.002957105636597,157286,23317
1673183414.06053,dropna,0.661820650100708,59272004,6350112
1673183444.75608,fillna,0.622980356216431,54923748,5912685
1673183475.41275,replace,0.008582353591919,428527,76867
1673183516.2549,drop,0.571878910064697,50231927,5419536
1673183546.86054,groupby,0.00214409828186,101501,14688
1673183607.0091,concat_dataframes,0.283140659332275,23894103,2739893
1673183637.32349,sort,0.947318077087402,86926902,9533292
1673183668.30212,merge,2.35254454612732,225702181,23574913
1673183735.81906,count,0.146466255187988,10396457,1412099
1673183765.99675,sum,0.004295110702515,237793,33706
1673183796.03262,mean,0.006799936294556,373107,54850
1673183826.07087,min,0.004136562347412,214051,34134
1673183856.1065,max,0.004130125045776,197998,32589
1673183886.14204,unique,0.024371862411499,1300778,183891
1673183916.19775,load_csv,5.54066252708435,543442396,47879881
1673183951.76971,load_json,79.0447940826416,7660345868,709198497
1673184060.8485,load_hdf,2.2342414855957,206972858,21544588
1673184093.1141,save_csv,16.281989812851,1597599059,127423801
1673184139.40351,save_json,15.5625646114349,1525120912,140543857
1673184184.99736,save_hdf,1.87900304794312,174989908,18573511
1673184252.22858,isna,0.003363132476807,152892,22582
1673184282.26351,dropna,0.663553476333618,59090975,6360119
1673184312.93949,fillna,0.620046377182007,54907818,5910100
1673184343.59317,replace,0.00870418548584,459900,82865
1673184384.2975,drop,0.568260192871094,49769526,5392684
1673184414.89956,groupby,0.002053260803223,107421,14764
1673184475.01949,concat_dataframes,0.282492160797119,23770814,2726888
1673184505.33316,sort,0.936856746673584,85604395,9465773
1673184536.30132,merge,2.34088063240051,223528359,23470231
1673184603.94639,count,0.145896434783935,10217137,1399690
1673184634.12362,sum,0.004451751708984,374571,33721
1673184664.13468,mean,0.00684642791748,373718,51944
1673184694.17291,min,0.004050493240356,215331,34363
1673184724.20838,max,0.004136323928833,213623,34088
1673184754.24391,unique,0.025683164596558,1353390,186339
1673184784.30095,load_csv,5.53048157691956,536401092,47604235
1673184819.8628,load_json,78.7617385387421,7566019327,707902481
1673184928.65837,load_hdf,2.22014832496643,205247399,21399528
1673184960.90991,save_csv,16.3808369636536,1595244817,127720513
1673185007.32248,save_json,15.3629734516144,1491807948,138625651
1673185052.71673,save_hdf,1.86335468292236,173256148,18479447
1673185119.82313,isna,0.002761363983154,132873,23516
1673185149.85735,dropna,0.642098188400269,57156836,6238391
1673185180.53312,fillna,0.610670566558838,53734664,5810359
1673185211.17749,replace,0.008416414260864,439146,73715
1673185251.84866,drop,0.569821357727051,49866450,5402798
1673185282.45225,groupby,0.002065658569336,102722,14550
1673185342.59796,concat_dataframes,0.282245397567749,23860596,2729107
1673185372.91142,sort,0.932423830032349,85441248,9416707
1673185403.87519,merge,2.47154879570007,235338326,24741937
1673185471.65042,count,0.145884275436401,10110935,1401373
1673185501.82763,sum,0.004588603973389,217590,36659
1673185531.86386,mean,0.00674843788147,375853,56840
