timestamp,tag,duration,package,dram
1672980739.0015824,load_csv,0.007068395614624,659361.0,61200.0
1672980769.0397146,load_json,10.012453556060793,959159654.0,79485994.0
1672980809.0836637,load_hdf,0.0506138801574707,2917290.0,397616.0
1672980839.1657689,save_csv,10.45658040046692,992677330.0,93516385.0
1672980879.6538086,save_json,9.57532000541687,906133606.0,88163512.0
1672980919.2603536,save_hdf,24.99030828475952,2396257537.0,237638177.0
1672981004.3292472,isna,0.00423264503479,209411.0,30217.0
1672981034.364936,dropna,0.0083751678466796,425354.0,60910.0
1672981064.4047792,fillna,0.0091652870178222,478576.0,68544.0
1672981094.445456,replace,0.0038042068481445,170471.0,29851.0
1672981184.5616872,drop,0.0090484619140625,477720.0,68606.0
1672981214.605037,groupby,0.0027768611907958,102172.0,22552.0
1672981244.6392262,concat_dataframes,0.0298769474029541,1569820.0,226165.0
1672981274.700427,sort,0.0084562301635742,421386.0,60956.0
1672981304.7403889,merge,0.0329346656799316,1795650.0,253108.0
1672981364.8462455,count,1.1576907634735107,106731355.0,10255223.0
1672981396.0355651,sum,0.5176770687103271,45834416.0,4619345.0
1672981426.5855925,mean,0.5213174819946289,46146855.0,4662828.0
1672981457.1393836,min,0.5185937881469727,45864202.0,4611910.0
1672981487.6903713,max,0.5157783031463623,45724674.0,4618107.0
1672981518.2386408,unique,0.5370888710021973,47712036.0,4761253.0
1672981548.8074305,load_csv,0.0147674083709716,766783.0,117091.0
1672981578.8538148,load_json,9.902913808822632,948089614.0,78586018.0
1672981618.788216,load_hdf,0.0277848243713378,1473629.0,210452.0
1672981648.8475037,save_csv,10.19501566886902,967908595.0,91090967.0
1672981689.0738735,save_json,9.60053825378418,908132990.0,88357791.0
1672981728.7057328,save_hdf,24.99592089653015,2399485678.0,238031448.0
1672981813.7795208,isna,0.0042619705200195,203430.0,30079.0
1672981843.815247,dropna,0.0088281631469726,648619.0,68452.0
1672981873.855584,fillna,0.0087196826934814,419921.0,68468.0
1672981903.8957753,replace,0.0036790370941162,152955.0,30003.0
1672981994.0124376,drop,0.0086133480072021,508116.0,63831.0
1672982024.0525942,groupby,0.0018854141235351,101745.0,15009.0
1672982054.0858486,concat_dataframes,0.0558466911315918,3191825.0,461571.0
1672982084.173089,sort,0.0083956718444824,421691.0,60849.0
1672982114.2130392,merge,0.0344018936157226,1885737.0,260345.0
1672982174.3193738,count,1.1648309230804443,107111726.0,10329687.0
1672982205.515923,sum,0.5313575267791748,47134401.0,4745234.0
1672982236.0797918,mean,0.5257205963134766,46430240.0,4686742.0
1672982266.6378846,min,0.5190353393554688,45766606.0,4622374.0
1672982297.1892478,max,0.5147185325622559,45624762.0,4578035.0
1672982327.7363596,unique,0.5343914031982422,47721252.0,4722820.0
1672982358.3024714,load_csv,0.0135095119476318,952573.0,105003.0
1672982388.347569,load_json,9.89483642578125,948032423.0,78535344.0
1672982428.2739697,load_hdf,0.0297350883483886,1571651.0,226349.0
1672982458.3351698,save_csv,10.15516996383667,962863440.0,90878543.0
1672982498.521899,save_json,9.519854307174684,900237564.0,87729649.0
1672982538.0727978,save_hdf,25.56578540802002,2456384947.0,246332096.0
1672982623.7155206,isna,0.0040628910064697,207336.0,30080.0
1672982653.7510395,dropna,0.0085124969482421,424133.0,64260.0
1672982683.7910542,fillna,0.0086109638214111,421324.0,64246.0
1672982713.8311906,replace,0.0036220550537109,155029.0,26820.0
1672982803.949285,drop,0.0085213184356689,432555.0,60604.0
1672982833.9893284,groupby,0.00179123878479,51147.0,8782.0
1672982864.0225158,concat_dataframes,0.026447057723999,1404172.0,198915.0
1672982894.0803845,sort,0.0079212188720703,419615.0,61017.0
1672982924.11984,merge,0.0379056930541992,2025568.0,293347.0
1672982984.2297895,count,1.116353988647461,103058268.0,9924620.0
1672983015.3777585,sum,0.5254178047180176,46631778.0,4705117.0
1672983045.9355912,mean,0.5186614990234375,45881046.0,4598491.0
1672983076.4866312,min,0.5186624526977539,45779302.0,4638103.0
1672983107.0376616,max,0.5155415534973145,45627201.0,4577500.0
1672983137.5855534,unique,0.5344221591949463,47500976.0,4786866.0
1672983168.1517334,load_csv,0.0135912895202636,926267.0,107084.0
1672983198.196917,load_json,9.805320739746094,937512371.0,77968067.0
1672983238.03381,load_hdf,0.0286633968353271,1502559.0,214262.0
1672983268.093963,save_csv,10.187225103378296,964584506.0,91007964.0
1672983308.3127365,save_json,9.5845365524292,905663087.0,88390517.0
1672983347.9286978,save_hdf,26.74443316459656,2565746179.0,262757136.0
1672983434.7470455,isna,0.0037086009979248,158813.0,26944.0
1672983464.7822256,dropna,0.0081126689910888,856200.0,61415.0
1672983494.8218443,fillna,0.0087313652038574,429016.0,65102.0
1672983524.862103,replace,0.0037126541137695,179077.0,30095.0
1672983614.978518,drop,0.0086314678192138,424499.0,65178.0
1672983645.0187285,groupby,0.0019402503967285,105102.0,14856.0
1672983675.0520475,concat_dataframes,0.0817759037017822,5122424.0,759492.0
1672983705.1651576,sort,0.0082192420959472,427855.0,61460.0
1672983735.2047236,merge,0.0347023010253906,1865474.0,260773.0
1672983795.3124666,count,1.1278057098388672,104028969.0,9939202.0
1672983826.4719164,sum,0.524583101272583,46957522.0,4664878.0
1672983857.028566,mean,0.5149097442626953,45491034.0,4544085.0
1672983887.5759428,min,0.5220518112182617,46244938.0,4680346.0
1672983918.1303298,max,0.5100514888763428,45291266.0,4548798.0
1672983948.6442437,unique,0.5402159690856934,48183409.0,4841212.0
1672983979.2161508,load_csv,0.0124003887176513,647399.0,95717.0
