timestamp,tag,duration,package,dram
1673189995.55476,load_csv,0.010201215744019,843871,81840
1673190005.57631,load_json,99.9817821979523,9587362908,863291194
1673190115.57038,load_hdf,0.048022508621216,2801445,377467
1673190125.62969,save_csv,45.833687543869,2569023270,354905776
1673190181.47994,save_json,26.3105249404907,2551663145,236741797
1673190217.80219,save_hdf,3.62978100776672,344297092,34510497
1673190241.47375,isna,0.004640817642212,221189,30600
1673190251.48991,dropna,0.017419338226318,906920,130035
1673190261.51878,fillna,0.017086744308472,1752987,129943
1673190271.54747,replace,0.003560781478882,160339,26041
1673190291.59949,drop,0.015552520751953,805234,115270
1673190301.62648,groupby,0.005255222320557,259460,37653
1673190311.64314,concat_dataframes,0.051043272018433,2990532,396285
1673190321.70548,sort,3.02974367141724,341001691,32726180
1673190334.74668,merge,0.131510019302368,8981728,1010549
1673190354.91745,count,2.33658766746521,275263638,26800275
1673190367.26552,sum,0.844547033309937,89172379,8819164
1673190378.12241,mean,0.871808052062988,92455756,9411167
1673190389.00665,min,0.875816106796265,91440622,9613250
1673190399.89486,max,0.847007274627685,89709304,9369353
1673190410.75424,unique,0.855084419250488,91258738,9188859
1673190421.62108,load_csv,0.015886545181274,858885,124924
1673190431.64852,load_json,97.2205183506012,9310342133,886692896
1673190538.8815,load_hdf,0.025688648223877,1365170,191219
1673190548.91857,save_csv,46.1604058742523,2580014940,355837639
1673190605.09106,save_json,30.1375331878662,2934680232,277822021
1673190645.24024,save_hdf,3.71737599372864,353389414,36468223
1673190668.9998,isna,0.004049062728882,217469,30417
1673190679.01787,dropna,0.017027854919434,922788,130020
1673190689.04634,fillna,0.01581072807312,810666,119218
1673190699.0736,replace,0.003595590591431,156677,25581
1673190719.1279,drop,0.016306638717651,863340,122675
1673190729.15571,groupby,0.002193689346313,102111,15178
1673190739.16935,concat_dataframes,0.053731441497803,3036004,437687
1673190749.23439,sort,3.08909583091736,358723508,35710399
1673190762.33487,merge,0.137414216995239,9348974,1179310
1673190782.50948,count,2.27546787261963,268766585,26855691
1673190794.79657,sum,0.87205958366394,94114505,9312987
1673190805.6811,mean,0.849215269088745,93812565,9245545
1673190816.54295,min,0.855363845825195,94785706,9238552
1673190827.41331,max,0.891160011291504,91673227,9279328
1673190838.31744,unique,0.849982023239136,94593935,9484623
1673190849.17929,load_csv,0.018686294555664,1542110,151960
1673190859.21572,load_json,106.56933093071,10224878854,959158117
1673190975.79831,load_hdf,0.034077644348145,1895931,293087
1673190985.84393,save_csv,45.2026491165161,2569995984,352617876
1673191041.05925,save_json,26.6177232265472,2557345016,250858633
1673191077.68932,save_hdf,3.70009160041809,348940879,36950447
1673191101.4328,isna,0.005133152008057,266724,38954
1673191111.44947,dropna,0.019062519073486,1066525,149328
1673191121.47997,fillna,0.01439356803894,766233,106870
1673191131.50577,replace,0.003672122955322,185547,30172
1673191151.56097,drop,0.015657901763916,812803,123823
1673191161.58814,groupby,0.00248908996582,104308,14780
1673191171.60207,concat_dataframes,0.051648139953613,2928825,421729
1673191181.66494,sort,3.29489636421204,366646645,38097092
1673191194.97123,merge,0.172783374786377,12663542,1552446
1673191215.17959,count,2.17088103294373,260929507,25429869
1673191227.36217,sum,0.858198165893555,95934751,9472031
1673191238.2327,mean,0.919641733169556,99725086,10213041
1673191249.16484,min,0.844272136688232,93352179,9411321
1673191260.02158,max,0.879813432693481,97681207,9775047
1673191270.91836,unique,0.883705377578735,97645135,10559938
1673191281.81367,load_csv,0.018245458602905,973264,146253
1673191291.84357,load_json,83.7856755256653,8099375994,751937823
1673191385.6419,load_hdf,0.035494089126587,1939448,274038
1673191395.68883,save_csv,47.2221238613129,2616959976,363765028
1673191452.92441,save_json,26.6191611289978,2578283866,240557127
1673191489.55572,save_hdf,3.63485479354858,347206325,34718714
1673191513.23271,isna,0.004475593566895,210998,30187
1673191523.24867,dropna,0.017505407333374,918149,129989
1673191533.27992,fillna,0.017634630203247,917661,133003
1673191543.30901,replace,0.003638505935669,161376,30172
1673191563.36533,drop,0.015008687973022,800168,114414
1673191573.39176,groupby,0.00198769569397,101441,14841
1673191583.40517,concat_dataframes,0.048701047897339,2778984,374804
1673191593.46531,sort,3.17469763755798,362143422,37210686
1673191606.65138,merge,0.130727767944336,8920204,1004628
1673191626.81971,count,2.22938680648804,259306953,25990324
1673191639.06072,sum,0.888358354568481,94095340,9938972
1673191649.9614,mean,1.00327515602112,105606845,11006866
1673191660.97703,min,0.895734310150147,93498968,9865761
1673191671.88496,max,0.871920347213745,94122013,9680877
1673191682.76892,unique,0.864968538284302,91119701,9087052
1673191693.64556,load_csv,0.018174648284912,969053,140331
1673191703.67525,load_json,82.5079181194305,7932852556,743024595
1673191796.19561,load_hdf,0.028428077697754,1534847,214399
1673191806.23542,save_csv,46.228358745575,2591489521,356141175
1673191862.4758,save_json,27.0476243495941,2623421446,241254823
1673191899.53557,save_hdf,3.58079504966736,341635356,34147198
1673191923.15762,isna,0.004234790802002,210937,30324
1673191933.17337,dropna,0.016492128372192,863339,122156
1673191943.20133,fillna,0.016069173812866,858090,122416
1673191953.22879,replace,0.003610849380493,156005,26836
1673191973.28263,drop,0.015527963638306,799131,115025
1673191983.30962,groupby,0.002373218536377,106323,14672
1673191993.32342,concat_dataframes,0.04981541633606,3360952,383602
1673192003.38468,sort,2.94140410423279,337070305,32168740
1673192016.33753,merge,0.130019426345825,8717386,1005317
1673192036.50563,count,2.2690167427063,262378968,23761144
1673192048.78626,sum,0.89095139503479,94700014,9220591
1673192059.68954,mean,0.886296033859253,91822642,9121156
